Seed,ID,Energy,Angle(deg),Impact(km),Ground(km),Triggered,Angle(deg),Impact(km),Ground(km),Cherenkov,Angle(deg),Impact(km),Ground(km)
1,712,6.52118e+20,107.898185,56.533935,59.242411,1,89.796521,44.223060,44.228289,1,111.283589,58.480249,62.559288
1,713,9.51203e+20,76.258367,33.486617,34.586178,1,81.888551,37.082970,37.524283,0,0,0,0
1,714,7.04096e+19,108.106758,47.835391,50.130461,1,43.536531,14.459673,21.648543,0,0,0,0
1,715,4.59938e+20,94.318276,57.685504,57.802857,1,90.261434,54.575918,54.577559,0,0,0,0
1,716,5.04177e+20,118.238527,57.840736,65.258897,1,49.010463,14.245530,19.524177,0,0,0,0
1,717,5.75588e+20,70.107396,54.551718,58.160848,1,65.379550,48.443298,53.474493,1,73.424611,58.620004,61.283139
1,718,3.46912e+20,85.841224,16.130829,16.211209,1,82.430162,15.180562,15.378482,1,87.440248,16.539338,16.581230
1,719,1.10209e+20,94.736023,5.019707,5.019716,1,99.744203,6.168740,6.199901,1,84.110614,4.891985,4.981310
1,720,2.76749e+20,108.630539,25.218915,26.477613,1,104.414716,23.894018,24.568116,1,107.979300,24.786556,25.928498
1,721,1.52106e+20,74.023458,52.708438,54.957423,1,76.147260,54.947912,56.707085,1,77.904951,57.059736,58.453602
1,722,6.01571e+20,52.725522,58.293277,73.561967,1,47.327804,48.217618,65.950508,1,157.938463,254.305355,676.073289
1,723,5.14659e+18,98.830232,3.003615,3.004214,1,104.123672,3.197005,3.220258,1,98.679335,2.947455,2.947723
1,724,8.36677e+20,89.859997,5.807695,5.822457,1,89.967061,5.825027,5.838988,1,91.261354,5.945219,5.951319
1,725,1.79104e+20,26.771036,36.948332,84.787929,1,152.489468,18.765605,37.963606,0,0,0,0
1,726,4.99799e+20,54.522348,57.856648,71.335574,1,48.832272,48.110631,64.263894,1,159.555766,241.887943,691.420912
1,727,6.35014e+20,84.963181,47.697865,47.920202,1,81.977407,45.092878,45.597481,1,87.688861,49.910974,49.969606
1,728,2.12539e+19,88.218972,16.192071,16.220771,1,74.125675,12.693908,13.335987,0,0,0,0
1,729,1.04932e+19,99.581849,18.241559,18.414267,1,80.483240,13.204904,13.493115,1,100.446453,18.248742,18.462720
1,730,5.54211e+19,93.295684,24.878297,24.899686,1,91.264456,24.036203,24.036557,1,89.844591,23.519580,23.524155
1,731,5.91349e+20,123.573994,12.292455,14.460483,1,114.387070,11.238575,12.142669,1,124.840649,12.074299,14.403265
1,732,1.14293e+20,86.124223,38.226811,38.349400,1,89.541547,40.431820,40.439651,1,79.983035,34.445655,35.065459
1,733,4.45203e+20,48.941810,58.915790,78.557355,1,49.073159,58.909208,78.390449,1,163.954191,281.793318,1017.807297
1,734,5.14678e+19,90.231107,49.331278,49.331688,1,65.887085,29.788346,32.817596,1,91.606449,50.301897,50.312046
1,735,5.63234e+20,108.431981,18.847356,19.736398,1,107.736628,18.532198,19.332451,1,104.478869,17.738885,18.221222
1,736,7.52934e+19,96.447312,18.112610,18.186515,1,82.654906,14.196808,14.372354,1,93.671238,17.075344,17.089226
1,737,7.02911e+20,98.156848,47.506311,47.935697,1,86.792574,39.827607,39.914742,1,102.092225,50.024144,51.074440
1,738,1.17385e+20,96.354829,14.634299,14.684685,1,92.101345,13.630076,13.630361,1,96.557114,14.506402,14.560421
1,739,1.15395e+19,91.161737,18.144964,18.145803,1,95.763165,19.354090,19.405188,0,0,0,0
1,740,1.03173e+20,72.740678,48.064948,50.476431,1,64.656742,39.327201,43.735099,1,72.842648,47.728670,50.095541
1,741,1.21396e+20,137.902608,11.983901,17.437684,1,109.496171,9.476025,9.918809,1,137.964546,11.627642,16.926226
1,742,1.21399e+19,82.661927,26.877541,27.156536,1,86.212575,28.522765,28.615900,1,78.839175,25.072795,25.641942
1,743,2.31988e+20,106.803858,42.810578,44.470642,1,105.748649,42.422832,43.845166,0,0,0,0
1,744,3.31251e+19,88.594707,40.514473,40.540882,1,60.559835,21.463361,24.913749,1,89.108559,40.294309,40.309154
1,745,5.0228e+19,92.302421,56.389166,56.420012,1,40.372335,13.559626,21.409285,1,114.707961,75.246999,82.646344
1,746,5.13488e+19,140.160228,49.623704,76.924207,1,76.030662,22.581414,23.385202,0,0,0,0
1,747,9.43544e+19,42.188592,29.509699,44.445217,1,42.023189,29.319332,44.304223,0,0,0,0
1,748,1.46656e+20,112.703439,32.703586,35.257697,1,97.599622,26.896708,27.076832,1,114.986610,32.914153,36.098421
1,749,3.12643e+20,90.726344,46.740361,46.740758,1,81.508960,39.659166,40.160403,1,94.724103,49.490860,49.628116
1,750,1.62628e+20,77.172119,28.193426,29.019219,1,33.068833,5.996572,11.674234,0,0,0,0
1,751,7.03817e+20,104.005466,50.016872,51.447769,1,86.929520,38.717717,38.797764,1,101.227716,48.010764,48.867234
1,752,2.16772e+20,79.362945,49.515696,50.476063,1,29.663723,8.162296,17.353266,1,76.041404,44.980207,46.472308
1,753,1.0542e+20,111.792713,33.411341,35.754982,1,103.638029,30.371703,31.117910,1,114.295775,33.830434,36.861224
1,754,1.9213e+20,87.176481,42.975323,43.049151,1,81.513523,38.905654,39.398092,1,87.101589,42.993326,43.070512
1,755,7.00806e+20,75.684146,34.791163,36.010765,1,74.798449,34.166874,35.517028,1,77.579344,36.198503,37.156572
1,756,9.85394e+20,74.817009,59.347044,61.604969,1,70.250858,52.633332,56.069670,0,0,0,0
1,757,6.42969e+19,110.334376,12.582188,13.139950,1,107.098886,12.316260,12.659241,0,0,0,0
1,758,6.03995e+20,67.159540,40.726387,44.367605,1,73.279848,46.201575,48.366921,0,0,0,0
1,759,2.37936e+20,54.824832,23.349533,28.857560,1,52.242594,21.111764,27.023373,1,53.572209,22.281702,27.997901
1,760,5.03524e+19,113.815703,33.860860,36.833661,1,101.391362,29.130547,29.636130,1,111.154750,32.589021,34.787639
1,761,2.10638e+20,85.743030,6.018547,6.078164,1,86.275792,6.015027,6.067036,1,85.916219,6.020203,6.077309
1,762,2.88794e+20,84.579293,23.847009,23.996412,1,73.992474,19.074894,19.965744,1,83.061284,22.900410,23.122704
1,763,2.8958e+20,91.971071,47.075073,47.090868,1,79.317089,37.739060,38.482280,1,96.897232,50.690122,51.012783
1,764,9.17897e+20,49.043936,20.163997,27.050544,1,49.074251,20.189763,27.072024,1,53.113414,23.136190,29.230036
1,765,5.88318e+20,110.484641,22.963401,24.318297,1,77.671563,13.983132,14.440287,1,109.585821,22.394987,23.585718
1,766,6.36909e+20,133.341800,13.822468,18.476665,1,129.708795,13.511255,17.103387,1,133.261952,13.375448,17.844631
1,767,1.84747e+20,96.947184,57.164171,57.534050,1,35.409260,9.273774,16.634424,0,0,0,0
1,768,8.78782e+19,92.061734,55.965307,55.988400,1,58.367383,26.727970,31.644931,1,98.243260,61.462814,62.046900
1,769,4.67961e+20,102.626267,35.121059,35.903099,1,93.396767,30.826420,30.859312,1,104.097039,35.550270,36.554771
1,770,2.54324e+20,112.548728,21.237859,22.832610,1,65.958399,9.177546,10.236492,0,0,0,0
1,771,6.10657e+20,147.882715,47.082704,87.870446,1,153.936962,48.007303,108.382692,1,146.073443,46.175898,82.091140
1,772,7.39346e+19,109.649320,58.151797,61.599741,1,65.819715,25.853692,28.530432,0,0,0,0
1,773,3.15681e+20,31.599213,13.764047,26.926120,1,31.389633,13.626184,26.824129,1,29.624524,12.828313,26.662895
1,774,7.54786e+19,36.066806,16.242376,28.386895,1,34.122488,14.774438,27.183670,0,0,0,0
1,775,3.84025e+20,97.726161,45.182243,45.543598,1,82.854208,35.001909,35.328380,1,100.421435,46.177429,46.880009
1,776,9.34069e+19,95.639705,48.992701,49.192799,1,70.706765,30.652345,32.619988,1,96.603240,49.499140,49.784613
1,777,1.83945e+20,123.167536,22.129362,26.178165,1,102.608981,17.811303,18.166406,1,122.616809,21.708707,25.520449
1,778,3.63086e+18,131.494531,13.375031,17.506516,1,103.391558,10.121221,10.316412,1,177.707433,14.770037,359.211765
1,779,1.01379e+19,71.803349,16.364453,17.363412,1,70.052615,15.495562,16.636019,1,72.105154,16.353903,17.320416
1,780,8.07794e+20,91.980203,55.941080,55.961975,1,73.760800,39.337908,41.092444,1,93.623358,56.671560,56.760893
1,781,3.06423e+20,104.592512,46.974557,48.435733,1,89.297832,37.772131,37.782183,1,107.835891,48.800030,51.134080
1,782,5.44065e+20,90.707578,37.351990,37.352037,1,66.376975,22.307532,24.526805,0,0,0,0
1,783,1.18324e+20,67.891824,31.838967,34.536500,1,67.549086,31.596311,34.361142,1,71.330571,34.505834,36.564643
1,784,3.12254e+20,104.018438,54.303295,55.870686,1,79.875404,36.805596,37.462210,1,110.555681,58.446057,62.269920
1,785,6.97978e+20,113.118862,16.562601,17.777735,1,60.029804,6.127774,7.460854,1,111.483024,16.013502,16.974291
1,786,1.95239e+19,85.466461,23.175227,23.283537,1,82.996568,22.182009,22.402077,1,87.292612,23.869927,23.919138
1,787,6.43559e+20,148.779543,36.509545,69.627376,1,66.499643,13.292110,14.715699,0,0,0,0
1,788,6.15767e+20,87.137040,38.159697,38.229962,1,86.098513,37.430138,37.547111,1,83.422797,35.756793,36.043017
1,789,6.97332e+20,81.581844,25.615162,25.956608,1,67.185718,18.334419,20.063254,0,0,0,0
1,790,3.04418e+20,99.902794,42.661885,43.239129,1,90.633896,37.245143,37.245145,1,99.472769,42.359766,42.880486
1,791,7.27643e+20,82.881417,39.485065,39.843750,1,80.851341,37.651775,38.203422,1,84.444380,40.244246,40.475062
1,792,4.53053e+20,98.307234,16.501521,16.622545,1,100.965394,16.994725,17.237420,1,97.096270,16.097208,16.176322
1,793,6.17298e+19,22.012343,14.943819,40.887182,1,23.602203,16.277467,41.595020,0,0,0,0
1,794,1.05332e+19,82.505952,13.752290,13.929146,1,81.199305,13.448855,13.676876,1,82.683544,13.861145,14.032004
1,795,3.36025e+20,89.903049,32.069331,32.072548,1,83.363622,28.379363,28.620134,1,88.365040,30.940949,30.967552
1,796,7.1981e+20,56.793749,58.225562,69.982540,1,56.655329,57.891321,69.694486,1,47.547618,44.262443,60.537919
1,797,2.7028e+19,44.566493,9.155092,13.491957,1,43.906952,8.952498,13.365156,1,43.188963,9.045419,13.683484
1,798,1.03239e+20,90.392790,18.026775,18.028894,1,85.636962,16.276064,16.358779,0,0,0,0
1,799,1.23352e+20,88.864908,51.048879,51.070978,1,72.305286,36.939706,38.933256,1,88.586144,50.271920,50.301681
1,800,6.49415e+20,106.922751,22.567083,23.468462,1,68.015976,10.943448,11.972482,0,0,0,0
1,801,6.94026e+20,72.590281,57.262297,60.143398,1,76.160264,61.336670,63.274404,1,86.354177,74.516443,74.695207
1,802,1.63261e+20,121.455611,12.583433,14.498054,1,123.250477,12.783828,15.014513,1,121.800512,12.416385,14.352809
1,803,2.76718e+20,65.490316,56.679942,62.538955,1,67.887018,60.023033,65.007623,1,60.804535,50.552274,58.209533
1,804,1.26873e+19,96.715262,9.245967,9.267069,1,100.230997,9.676541,9.761041,0,0,0,0
1,805,6.35046e+20,94.512249,37.701839,37.788385,1,66.105670,21.046555,23.208062,1,90.495408,34.728274,34.728471
1,806,8.44408e+19,82.593616,27.845359,28.145227,1,74.471834,23.627006,24.657890,1,84.783657,28.754297,28.920871
1,807,6.63416e+20,124.077240,47.826544,57.290096,1,75.695566,26.228181,27.247379,0,0,0,0
1,808,3.29858e+20,86.889341,43.506008,43.593780,1,82.255187,40.083661,40.509047,1,96.983074,50.888144,51.221012
1,809,5.23611e+20,88.438665,53.706630,53.743690,1,85.013697,50.688062,50.929696,1,98.674358,62.197667,62.838611
1,810,1.18637e+20,85.243019,40.010088,40.183828,1,79.487396,35.915849,36.605753,1,87.992224,41.862502,41.904228
1,811,7.48521e+19,92.507132,54.211395,54.246816,1,69.417847,34.535111,37.047232,1,98.266106,59.063133,59.624604
1,812,5.88773e+20,96.098378,58.493994,58.785242,1,73.863109,39.057648,40.778159,1,100.427627,62.075625,63.045219
1,813,1.62959e+19,128.193789,13.319440,16.484255,1,31.287008,1.586002,4.076405,0,0,0,0
1,814,8.68135e+20,75.512411,45.449716,47.056874,1,71.404632,41.138449,43.552747,1,78.640442,47.988706,49.036773
1,815,1.55125e+19,102.429325,28.808318,29.413524,1,89.349858,23.860040,23.869570,1,101.673833,28.465746,28.986398
1,816,3.09074e+20,34.251495,46.220784,82.715718,1,36.318764,50.866482,86.432162,0,0,0,0
1,817,6.30194e+20,92.384836,35.533183,35.546164,1,88.764897,33.585182,33.608153,1,94.861668,36.708025,36.800145
1,818,8.48655e+20,112.041875,35.157933,37.682089,1,114.821472,36.179227,39.576361,0,0,0,0
1,819,4.1737e+20,59.796998,31.951563,37.245257,1,56.477742,28.757469,34.806507,1,58.837617,31.013715,36.528017
1,820,1.64486e+19,87.490579,16.630858,16.670015,1,74.028030,12.522194,13.149411,1,86.310209,15.999555,16.064650
1,821,1.76149e+20,108.766726,29.773626,31.312005,1,103.105866,27.623672,28.272128,1,109.307971,29.601075,31.227617
1,822,4.3979e+19,83.812349,25.826576,26.024467,1,80.572736,24.283109,24.685370,1,83.357756,25.575406,25.798029
1,823,2.04199e+18,95.741922,9.363224,9.377181,1,93.544666,9.081459,9.082446,1,96.631362,9.438404,9.461915
1,824,1.94658e+20,84.388044,46.005250,46.269236,1,69.538688,33.360536,35.763405,1,87.437545,47.723817,47.791836
1,825,7.91332e+19,93.636972,42.427364,42.489259,1,75.285342,30.276873,31.412066,1,92.200086,41.193105,41.209970
1,826,1.59163e+20,94.205329,33.533477,33.596912,1,91.656800,32.065366,32.069686,1,90.038578,31.267003,31.269311
1,827,1.24295e+20,150.261303,33.795224,67.313671,1,63.795866,11.422347,12.968332,0,0,0,0
1,828,1.27146e+19,110.658087,16.903730,17.917374,1,108.514215,16.368495,17.131275,1,108.355916,16.215100,16.955057
1,829,4.40801e+20,82.657703,59.177891,59.720161,1,65.057062,39.996291,44.298892,1,144.164232,116.799808,198.944697
1,830,2.46166e+20,93.433470,11.250812,11.254153,1,90.480356,10.522931,10.527552,0,0,0,0
1,831,1.67756e+20,42.580518,55.069226,81.939009,1,46.544941,63.105670,87.412323,0,0,0,0
1,832,5.89259e+20,104.889160,37.917597,39.114094,1,77.266312,23.912167,24.624093,1,108.337514,38.905640,40.836139
1,833,9.94607e+20,114.984636,20.079151,21.947664,1,105.633953,17.969339,18.539760,1,115.028111,19.723670,21.563171
1,834,8.63134e+20,98.624665,26.262133,26.503191,1,101.728337,27.114278,27.609991,1,95.235348,24.794169,24.863707
1,835,4.25405e+19,155.318602,53.433661,127.092727,1,34.542314,5.669252,10.587183,0,0,0,0
1,836,7.71493e+20,85.659815,56.801065,56.997871,1,75.913757,47.090758,48.657948,1,108.279754,78.679254,82.722918
1,837,3.06642e+20,91.660013,46.825062,46.834815,1,79.802392,38.039801,38.724584,1,96.963658,50.682979,51.012223
1,838,1.05484e+20,85.395985,31.124023,31.259634,1,65.470957,19.989280,22.158826,0,0,0,0
1,839,3.56047e+19,70.903653,27.165065,28.895332,1,65.348076,23.762591,26.341353,1,71.188852,27.304133,28.990738
1,840,6.18672e+20,34.252814,48.273474,86.729025,1,33.581011,46.838584,85.664866,0,0,0,0
1,841,3.04242e+20,53.604568,44.938759,56.211639,1,52.259354,43.036187,54.823133,1,60.859093,54.953571,63.206787
1,842,4.66883e+20,160.834702,55.935559,169.231233,1,35.937214,5.943407,10.686394,0,0,0,0
1,843,1.52241e+20,74.427305,27.429524,28.595934,1,70.799685,25.232524,26.869384,1,75.359313,27.888547,28.938061
1,844,4.40297e+19,83.379089,43.143174,43.481203,1,64.602063,28.596912,31.849287,1,81.423497,41.628060,42.161171
1,845,6.93413e+20,37.394764,32.951496,54.874870,1,37.038985,32.516815,54.606622,1,158.480780,206.543713,561.885451
1,846,9.81657e+19,71.236679,24.819168,26.463622,1,69.740004,24.045979,25.902777,0,0,0,0
1,847,3.19334e+20,89.485715,44.132027,44.139249,1,60.191273,22.697918,26.392503,0,0,0,0
1,848,5.7478e+19,113.029791,45.894073,49.699158,1,87.848440,32.076018,32.116273,1,110.623764,44.004071,46.867624
1,849,7.68276e+20,90.483229,43.049845,43.049862,1,67.451285,26.537105,28.903138,0,0,0,0
1,850,6.76806e+19,144.213527,32.650088,55.279482,1,82.733870,16.549602,16.739523,1,139.112390,30.986521,46.876723
1,851,5.8691e+20,78.450018,56.027123,57.302528,1,29.376101,9.443760,20.244868,1,78.721594,55.593540,56.801624
1,852,3.4305e+20,63.654672,54.381976,60.891647,1,58.898195,47.727340,55.991303,1,125.418619,143.796394,176.156335
1,853,7.15084e+19,78.215071,54.687231,55.960404,1,75.605680,51.824103,53.620933,1,85.768539,63.096996,63.304310
1,854,2.84619e+19,92.433319,10.456649,10.456738,1,92.173008,10.412407,10.412409,1,93.652376,10.621384,10.624978
1,855,1.8481e+20,122.225141,48.062434,56.563157,1,66.744057,19.894813,21.829953,1,171.546951,59.313902,400.804956
1,856,8.03312e+19,168.973138,23.710752,121.215805,1,165.369231,22.476518,86.947522,0,0,0,0
1,857,6.94757e+20,151.136870,17.666056,35.860931,1,117.173906,14.302910,15.873791,1,152.140454,17.339793,36.338315
1,858,8.35832e+19,87.337406,45.339426,45.408823,1,70.606884,32.231728,34.313835,1,170.177166,87.529073,510.745822
1,859,8.73081e+20,117.757660,44.723147,50.065653,1,16.877383,7.255882,28.052492,0,0,0,0
1,860,3.77337e+19,139.911013,58.568987,90.414989,1,69.368813,22.755627,24.488726,0,0,0,0
1,861,2.72668e+20,97.334615,59.346818,59.783807,1,89.903025,52.910082,52.912538,1,100.581168,62.065172,63.061690
1,862,3.67938e+20,120.558076,48.916789,56.538840,1,62.719563,18.503956,21.059003,1,159.431323,59.993460,169.550172
1,863,1.39403e+20,54.986902,39.101653,48.080464,1,56.895604,41.348766,49.676119,1,53.999445,38.348177,47.752002
1,864,7.3179e+20,77.155902,48.592011,49.938537,1,79.898048,51.130982,52.014133,1,75.932374,47.379337,48.953293
1,865,6.78978e+19,120.797446,21.320302,24.573224,1,94.397880,15.611253,15.630675,1,119.196638,20.661119,23.436973
1,866,1.93451e+20,65.705173,22.504569,24.875869,1,64.905548,22.027034,24.514366,1,68.918887,24.329571,26.232686
1,867,8.80711e+19,65.297189,45.305458,50.139300,1,66.638214,46.787227,51.219111,0,0,0,0
1,868,5.98308e+20,108.692171,52.355686,55.131990,1,86.763591,38.241440,38.328279,1,116.400552,56.691373,63.087371
1,869,4.02879e+19,45.031731,46.676708,67.007258,1,39.390425,40.564909,65.165669,0,0,0,0
1,870,7.03526e+19,97.325841,31.710860,31.922863,1,96.177658,31.163014,31.304242,1,98.067934,31.938615,32.203606
1,871,8.09036e+19,106.635395,41.346918,42.978057,1,103.749196,39.954494,40.991119,1,105.121557,40.437820,41.730831
1,872,9.77305e+20,75.565708,54.383728,56.300726,1,51.396524,28.220893,36.552322,1,79.384935,58.350343,59.471198
1,873,8.14883e+20,79.338905,28.928053,29.514312,1,53.797239,14.763504,18.593375,0,0,0,0
1,874,3.82606e+20,94.045073,29.284896,29.324608,1,90.068264,27.579261,27.583974,1,93.116637,28.812037,28.830273
1,875,4.32079e+19,129.893588,6.582288,8.254500,1,129.877832,6.593473,8.267271,1,130.293777,6.360466,8.009792
1,876,2.713e+20,149.924627,17.615375,34.134562,1,81.384969,9.601311,9.818694,0,0,0,0
1,877,5.93501e+20,116.524915,56.032881,62.426198,1,63.070455,22.429274,25.363751,1,175.295957,74.159738,899.424233
1,878,3.01647e+20,132.602815,51.456492,69.538572,1,64.673567,18.620344,20.794725,1,173.239395,59.013055,497.899863
1,879,1.24244e+20,94.424446,55.116172,55.242163,1,81.881816,44.838660,45.371779,1,99.466651,59.097888,59.827245
1,880,2.18583e+20,29.109688,48.949663,101.349990,1,22.919531,32.251565,83.777370,0,0,0,0
1,881,1.78274e+20,78.090519,44.997800,46.073806,1,63.156886,31.235440,35.212381,0,0,0,0
1,882,8.87616e+19,95.547330,59.717722,59.895004,1,83.957646,51.677022,52.101754,0,0,0,0
1,883,3.29437e+20,114.038958,53.542211,58.447511,1,72.469315,27.591548,29.066362,1,116.802722,54.646033,61.020108
1,884,4.61194e+19,112.597000,11.134817,11.899791,1,113.302434,11.220345,12.050033,1,113.255404,11.061914,11.873770
1,885,6.01744e+20,126.049157,22.651351,27.727571,1,77.056752,11.523218,11.922360,0,0,0,0
1,886,8.34161e+20,43.124994,21.379677,31.711109,1,42.758578,21.092009,31.508640,1,44.760480,22.965733,33.026537
1,887,2.63406e+19,78.762189,31.989248,32.699269,1,77.593723,31.206286,32.045911,1,76.608170,30.693845,31.652776
1,888,9.92152e+20,138.519111,57.356924,86.125831,1,65.455126,20.308791,22.519284,1,175.563251,63.610246,816.939249
1,889,8.92703e+20,142.293566,44.277415,71.378910,1,51.364396,11.627914,15.520948,0,0,0,0
1,890,2.66079e+20,88.033001,53.164637,53.214096,1,97.248955,60.851536,61.284381,0,0,0,0
1,891,6.98272e+20,122.606057,51.662905,61.061863,1,69.804686,23.060351,24.728555,1,145.093663,59.459633,103.308023
1,892,3.87487e+19,142.779466,59.576519,97.949854,1,64.333064,20.035469,22.431102,0,0,0,0
1,893,1.56269e+20,111.845941,55.321448,59.411420,1,76.758085,32.457185,33.459868,1,115.356993,57.073676,62.933418
1,894,5.22034e+19,118.025253,54.066531,61.018835,1,57.485563,18.175095,21.834771,1,119.992758,54.858888,63.091663
1,895,8.41394e+20,94.024612,19.102992,19.126251,1,94.598235,19.209751,19.243760,1,92.669164,18.661126,18.667029
1,896,1.63274e+20,59.389479,38.433989,45.013374,1,60.197658,39.364385,45.709394,0,0,0,0
1,897,3.36985e+19,99.201318,16.926196,17.075698,1,97.312045,16.515545,16.596239,1,96.345774,16.260058,16.313924
1,898,1.16871e+20,102.020853,28.500080,29.055596,1,96.860958,26.404367,26.549159,1,101.435131,27.996800,28.484733
1,899,4.74871e+20,44.624064,28.454569,40.922080,1,43.708716,27.238900,39.847869,1,45.928731,29.856098,41.950842
1,900,2.60054e+19,78.158975,37.458507,38.358890,1,59.552692,23.665712,27.689429,1,85.019476,42.489556,42.687331
1,901,7.54037e+18,85.024873,19.159688,19.274086,1,82.004795,18.062778,18.305045,1,83.861179,18.713409,18.872103
1,902,2.27408e+19,160.452323,30.940835,91.087472,1,29.709390,2.937611,6.808588,0,0,0,0
1,903,3.49864e+20,120.064474,49.014504,56.397189,1,68.010480,21.667365,23.537019,1,149.813418,59.055136,116.741872
1,904,3.84656e+20,89.446083,47.495551,47.503322,1,81.164103,41.059308,41.616546,1,94.094113,51.138917,51.242679
1,905,2.22874e+19,135.550359,39.608265,55.731578,1,56.453342,14.303597,17.724935,0,0,0,0
1,906,1.97805e+20,115.043814,26.875734,29.466721,1,110.059491,25.485795,26.978091,1,111.796913,25.814946,27.634051
1,907,8.59064e+19,67.170848,16.798810,18.406784,1,63.491771,15.176521,17.172248,1,68.439042,17.278032,18.747188
1,908,9.00217e+20,105.579292,35.733341,36.985304,1,98.056961,32.253702,32.520321,1,105.048848,35.213500,36.357175
1,909,1.461e+20,83.046220,48.572491,48.982950,1,71.638257,38.514216,40.715292,1,98.762360,62.606606,63.285433
1,910,3.98603e+19,118.013944,54.993119,62.069413,1,52.998387,15.990599,20.343898,1,131.756511,61.467947,82.024598
1,911,8.22227e+20,106.341874,54.712513,56.876978,1,47.545090,13.775833,19.109350,0,0,0,0
1,912,3.44129e+20,113.389769,43.509260,47.198981,1,107.936881,40.925718,42.863683,1,113.258830,43.196167,46.813252
1,913,9.87221e+19,107.593633,42.952290,44.879592,1,89.878304,34.572645,34.578821,0,0,0,0
1,914,4.0093e+20,76.427211,58.265246,60.045658,1,61.738878,41.101454,46.899387,1,172.667624,139.079624,1086.375522
1,915,4.58113e+20,97.980926,58.678651,59.197821,1,73.258508,37.496918,39.278966,1,132.597881,83.905469,113.615988
1,916,3.25905e+20,131.519889,55.163067,73.249044,1,80.512871,29.245840,29.736164,1,176.588544,63.407152,1057.445064
1,917,2.02019e+20,38.212420,46.828860,76.216279,1,35.364164,40.564865,70.656159,0,0,0,0
1,918,1.05772e+20,146.076690,46.913927,83.379113,1,39.146160,7.139881,11.878410,0,0,0,0
1,919,2.10501e+19,35.667163,11.772914,20.846116,1,34.223866,11.118453,20.459208,0,0,0,0
1,920,1.54424e+20,66.669824,51.625165,56.514392,1,37.801619,19.142780,32.087930,0,0,0,0
1,921,1.1441e+20,107.877902,57.905816,60.698746,1,62.596979,25.188667,28.611513,1,107.680137,57.505488,60.213152
1,922,1.86515e+19,88.564154,14.480070,14.500248,1,88.124932,14.337253,14.363695,1,89.060921,14.563658,14.577729
1,923,2.97993e+20,51.081374,41.673619,53.887068,1,49.712369,39.747465,52.447621,1,60.067121,54.660313,63.305418
1,924,4.24059e+20,62.071120,44.403851,50.553081,1,59.903893,41.816452,48.654363,1,63.114047,45.618410,51.428879
1,925,1.53711e+19,135.174243,39.004687,54.920407,1,65.092223,14.075589,15.713860,0,0,0,0
1,926,9.74997e+20,89.775580,45.278759,45.283175,1,99.473486,51.693523,52.334567,0,0,0,0
1,927,2.99447e+20,89.633913,43.955381,43.961669,1,93.208778,46.398456,46.447713,1,84.717621,40.523125,40.741287
1,928,6.17208e+19,92.816327,46.635274,46.673662,1,72.553147,31.428219,33.072235,0,0,0,0
1,929,1.26552e+20,92.562526,33.478013,33.495728,1,91.841740,32.706528,32.712852,0,0,0,0
1,930,2.45226e+20,97.502559,53.394653,53.801435,1,84.685617,43.450053,43.679209,1,107.079951,60.313543,62.967270
1,931,7.30279e+20,59.724413,54.018284,62.814142,1,54.278957,45.933536,56.901226,0,0,0,0
1,932,2.64021e+19,155.238953,44.039853,104.239333,1,17.858516,1.545152,6.351964,0,0,0,0
1,933,7.36508e+17,95.122551,6.300196,6.302294,1,102.346202,6.881048,6.967797,0,0,0,0
1,934,1.76146e+20,98.093252,46.159223,46.568413,1,78.628198,33.167609,33.914602,1,103.066479,49.208156,50.424837
1,935,1.57028e+20,45.256771,57.186647,80.914095,1,27.041247,22.142918,49.495521,1,161.288605,340.483282,1060.163834
1,936,2.52917e+20,50.045523,53.265596,69.828472,1,50.252108,53.584634,70.032126,1,58.940379,70.650223,82.720169
1,937,1.71358e+20,145.818633,59.988437,106.187730,1,74.799067,25.088153,26.109561,1,146.834366,59.249148,107.692799
1,938,2.57766e+20,101.692499,51.395940,52.403616,1,79.242758,35.419344,36.131289,1,171.224769,80.111296,522.521545
1,939,2.96695e+20,81.003842,56.780404,57.553904,1,65.375038,40.123290,44.327097,1,120.784128,97.595287,113.358174
1,940,4.0872e+20,141.847906,58.861477,94.393491,1,65.978625,22.707447,25.181467,0,0,0,0
1,941,7.25039e+19,87.600434,21.329834,21.369104,1,86.531784,20.873670,20.940091,1,88.413335,21.537460,21.560546
1,942,5.82348e+19,82.358111,16.192612,16.398842,1,76.515001,14.277651,14.787995,1,82.698708,16.139690,16.330201
1,943,4.54443e+19,153.493782,30.512002,67.543403,1,51.478387,7.087067,9.395042,0,0,0,0
1,944,7.38946e+19,91.413653,11.786162,11.786669,1,91.537750,11.731562,11.731872,1,89.817659,11.432178,11.440505
1,945,3.79477e+20,96.045163,56.724327,57.000389,1,73.517261,37.703057,39.439782,1,116.986465,73.232248,81.976972
1,946,4.75876e+20,107.155288,18.536307,19.280069,1,107.535861,18.506855,19.286551,1,105.289534,17.927246,18.480023
1,947,4.11633e+20,95.407789,20.531641,20.589395,1,96.651903,20.831716,20.930000,1,93.802066,19.982219,20.003677
1,948,3.28515e+20,47.045125,29.913210,41.718963,1,43.413377,28.024008,41.750726,0,0,0,0
1,949,4.10115e+19,96.277300,16.565853,16.626587,1,95.760731,16.453789,16.501802,1,95.833809,16.434632,16.484176
