Seed,ID,Energy,Angle(deg),Impact(km),Ground(km),Triggered,Angle(deg),Impact(km),Ground(km),Cherenkov,Angle(deg),Impact(km),Ground(km)
7,707,6.20892e+20,31.754973,27.806332,53.211211,1,31.655864,27.639355,53.042505,0,0,0,0
7,708,2.91981e+20,52.936377,37.221253,46.797608,1,52.380723,36.537002,46.283236,1,62.848812,49.233468,55.434201
7,709,3.35418e+18,146.678062,12.899466,23.097619,1,63.316800,5.087764,5.826203,0,0,0,0
7,710,5.10439e+19,90.754772,34.381713,34.382639,1,84.596218,30.964871,31.122718,1,102.209460,40.450039,41.343244
7,711,3.548e+20,68.969608,39.686099,42.715877,1,52.721475,26.992561,34.301759,0,0,0,0
7,712,2.5758e+20,83.619452,21.158070,21.313283,1,76.333108,18.067387,18.643631,1,80.140920,19.524982,19.853468
7,713,1.79721e+20,104.458809,14.083951,14.493448,1,100.650513,13.301361,13.497713,1,103.865634,13.806895,14.172427
7,714,8.1952e+19,89.359557,27.317714,27.322390,1,88.556804,26.981601,26.995946,1,98.496659,31.179011,31.495756
7,715,3.04452e+19,82.997045,30.344371,30.597775,1,82.925077,29.908250,30.163311,0,0,0,0
7,716,1.42621e+20,94.929957,37.988516,38.112846,1,71.535653,24.447823,25.842255,1,92.345882,36.038404,36.060991
7,717,3.12084e+19,89.939748,38.762636,38.763424,1,59.001197,19.172305,22.491656,1,85.583238,35.335795,35.457578
7,718,7.1001e+17,119.163897,3.050014,3.386964,1,103.454650,2.465754,2.495474,0,0,0,0
7,719,2.37379e+19,90.249008,20.504107,20.504407,1,89.184138,19.997586,20.003462,1,90.479596,20.410595,20.410615
7,720,6.11266e+20,67.783240,29.632531,32.093151,1,66.242747,28.407298,31.128157,1,81.918765,39.440449,39.865618
7,721,6.18411e+20,142.090402,30.674178,49.660610,1,89.478749,17.930889,17.934676,1,147.853181,31.212996,58.334577
7,722,6.58896e+18,93.591528,6.363151,6.366243,1,90.147043,5.902056,5.904986,0,0,0,0
7,723,1.04643e+20,36.967691,21.428923,35.918186,1,36.803632,21.307810,35.853938,0,0,0,0
7,724,8.99475e+20,91.394896,30.127989,30.131966,1,87.609330,28.355001,28.390922,1,94.581844,31.478361,31.560692
7,725,4.54325e+19,107.321684,12.879149,13.427199,1,108.896872,13.115228,13.792155,1,104.858416,12.484759,12.862718
7,726,3.17445e+18,131.460026,11.551180,15.195810,1,98.782474,8.613899,8.681397,0,0,0,0
7,727,3.52036e+19,92.858178,31.122685,31.152066,1,92.777911,31.070396,31.097851,1,92.378607,30.873112,30.892044
7,728,1.36719e+18,115.347791,8.105637,8.854706,1,91.762287,6.158573,6.158837,0,0,0,0
7,729,4.71294e+20,114.494953,12.896881,14.065540,1,62.976782,5.078146,5.830740,1,114.191011,12.609872,13.715854
7,730,4.28991e+20,86.666525,38.513713,38.591157,1,81.674766,35.204124,35.608883,1,88.976750,39.926527,39.936969
7,731,9.94293e+20,123.004758,36.380239,43.249459,1,106.851709,30.619596,31.932638,1,170.909419,44.481792,280.269944
7,732,2.08953e+20,87.006811,22.158101,22.199911,1,85.192219,21.459719,21.553516,1,84.753586,21.320378,21.429667
7,733,7.27562e+20,92.566878,13.739825,13.745970,1,87.019435,12.318235,12.347257,0,0,0,0
7,734,1.45001e+20,38.018509,28.699888,46.885199,1,39.100785,30.032979,47.896587,0,0,0,0
7,735,2.61378e+20,36.103099,31.750949,54.160221,1,31.990049,25.451277,48.363708,1,33.016003,27.012699,49.885413
7,736,6.2185e+20,94.610215,26.897984,26.969901,1,94.203308,26.764008,26.822232,1,104.461396,30.596443,31.546609
7,737,7.01152e+19,82.436949,32.927688,33.243930,1,81.013897,31.926316,32.355425,1,75.249366,28.586662,29.614459
7,738,4.68732e+20,33.350636,36.933841,67.487014,1,31.641355,33.293744,63.791101,1,94.648845,196.639568,197.272394
7,739,3.64788e+19,142.584609,8.223612,13.154769,1,11.120302,0.305563,3.065600,0,0,0,0
7,740,2.37767e+20,94.882184,37.523680,37.638459,1,61.097854,18.166450,20.898864,1,94.015631,36.512091,36.584327
7,741,1.16927e+20,107.689867,25.973465,27.196763,1,105.618428,25.375860,26.291215,1,116.338671,28.300947,31.476594
7,742,4.66352e+20,89.684681,16.389204,16.391773,1,91.005786,16.538002,16.538249,1,86.772902,15.452233,15.489346
7,743,1.82005e+20,59.483956,35.160772,40.932432,1,57.112176,32.794180,39.182846,1,159.142205,117.827448,330.404826
7,744,5.47697e+18,112.886352,18.209015,19.561749,1,63.436240,11.290314,12.881448,0,0,0,0
7,745,9.66854e+19,84.043676,24.785057,24.942470,1,55.769228,12.238862,14.947609,1,80.808716,22.876891,23.209412
7,746,2.22913e+20,81.611706,26.521043,26.839192,1,87.059353,28.924692,28.974207,0,0,0,0
7,747,2.79918e+19,80.700811,10.369091,10.541824,1,80.409988,10.293573,10.475166,1,83.026462,10.809876,10.916736
7,748,2.75208e+19,149.588738,32.914938,64.679934,1,92.556322,19.153924,19.165063,0,0,0,0
7,749,1.07426e+20,62.020712,22.236544,25.317747,1,58.452342,19.836797,23.435471,1,60.605404,21.208908,24.488247
7,750,1.71487e+20,123.793763,19.030873,22.701695,1,120.671484,18.572753,21.418708,1,117.728018,18.011344,20.193378
7,751,4.16884e+20,114.562135,11.125029,12.136536,1,97.016461,8.870511,8.913820,1,113.030693,10.727835,11.568553
7,752,2.85755e+20,101.299574,33.003124,33.615678,1,101.101156,32.931167,33.520009,1,113.634807,37.957487,41.344856
7,753,6.75249e+19,111.600795,33.600313,36.059133,1,86.927302,23.907500,23.953566,1,169.371554,45.696906,246.689065
7,754,1.58705e+19,80.256056,11.205684,11.409365,1,82.771474,11.716087,11.839694,1,75.008562,10.212691,10.633316
7,755,6.51352e+20,92.036996,32.666873,32.681027,1,91.680230,32.419788,32.428483,1,104.790513,38.700798,39.974759
7,756,4.90484e+19,105.892598,38.175111,39.635147,1,70.370920,20.231073,21.552435,1,160.150036,55.076143,161.638858
7,757,8.98626e+20,95.521793,39.080074,39.242416,1,101.623119,42.144069,42.983503,1,89.034242,35.115962,35.125139
7,758,6.83946e+19,81.949330,7.386887,7.497449,1,78.248163,6.886070,7.086504,1,80.959301,7.277402,7.410239
7,759,1.12414e+19,119.484830,29.264348,33.498695,1,97.219554,22.430280,22.583598,1,124.045179,30.140477,36.232309
7,760,1.90963e+19,80.914959,32.075522,32.515964,1,77.475367,29.800458,30.572466,1,92.677461,38.867811,38.901364
7,761,1.5459e+20,89.796637,15.530751,15.532847,1,89.461784,15.453882,15.457737,1,92.687764,16.216940,16.226643
7,762,3.34782e+20,65.743256,4.390166,4.924778,1,61.749404,3.949861,4.618378,1,66.172552,4.507798,5.038869
7,763,5.49744e+19,84.772183,32.282859,32.438549,1,67.253236,22.183088,24.146806,1,96.151429,38.195348,38.393552
7,764,1.70195e+20,141.164554,28.254934,44.805129,1,87.627875,15.991995,16.015433,1,135.230127,26.826055,37.886499
7,765,2.87001e+19,171.901308,35.772645,252.398468,1,0.901410,0.033874,15.944337,0,0,0,0
7,766,4.98021e+19,77.544231,26.961317,27.808966,1,19.874843,12.689056,39.605828,0,0,0,0
7,767,1.98974e+20,90.418318,34.485893,34.487420,1,46.215711,20.572179,29.063131,0,0,0,0
7,768,1.0775e+20,97.696597,32.696170,32.966798,1,92.921432,30.106250,30.135826,0,0,0,0
7,769,1.91373e+20,97.875708,25.009097,25.220156,1,99.274413,25.416224,25.720743,1,96.582117,24.484546,24.624569
7,770,5.41342e+19,91.976969,28.299526,28.305579,1,54.325633,16.468964,20.562694,0,0,0,0
7,771,3.31163e+20,106.246834,20.018441,20.789802,1,106.362022,20.067842,20.853085,1,107.516748,20.267529,21.186529
7,772,3.75456e+19,121.239166,27.976269,32.556302,1,114.730109,26.352468,28.889462,1,119.091139,27.272895,31.060152
7,773,1.57714e+19,92.822023,20.746008,20.762073,1,82.953255,17.365754,17.524539,0,0,0,0
7,774,9.21096e+20,98.749468,31.850593,32.190029,1,35.720292,5.116392,9.092084,0,0,0,0
7,775,1.08587e+20,99.798524,33.903786,34.370675,1,90.857015,29.825742,29.826706,1,109.132496,37.944700,40.092150
7,776,9.62361e+20,82.858455,22.564165,22.766619,1,67.575371,15.899508,17.284134,0,0,0,0
7,777,7.28615e+20,49.530623,17.146349,22.784845,1,46.602845,15.378250,21.434795,1,46.240340,15.380706,21.569412
7,778,2.26975e+20,51.042350,17.277140,22.381178,1,51.440392,17.448297,22.474189,1,47.223865,15.349879,21.098657
7,779,3.37628e+20,100.686115,38.834320,39.482182,1,95.213798,35.904190,36.035543,1,169.237834,60.399872,322.396822
7,780,2.15879e+20,80.831490,31.771711,32.215781,1,79.186562,30.703581,31.297472,1,77.686069,29.877231,30.625091
7,781,4.43443e+19,85.960122,28.324319,28.409714,1,84.896316,27.751663,27.880720,1,91.692753,30.964410,30.972661
7,782,4.05076e+20,23.793901,33.796787,84.462788,1,23.239897,32.604774,83.338984,0,0,0,0
7,783,8.72921e+20,93.938901,36.159224,36.228570,1,81.041916,29.019598,29.418032,1,101.573561,39.851575,40.628676
7,784,3.87718e+20,114.612804,32.112426,35.225517,1,112.811250,31.449391,34.029723,1,134.455410,37.467094,52.283256
7,785,2.04904e+19,84.671199,11.900092,11.972226,1,82.678443,11.451119,11.572879,1,84.208059,11.781716,11.864308
7,786,1.56874e+20,41.870786,38.842192,58.430399,1,48.957562,49.915611,66.365176,0,0,0,0
7,787,3.14966e+19,78.165333,34.998365,35.801309,1,76.381330,33.745392,34.771081,1,87.091834,41.201838,41.265712
7,788,6.90545e+20,96.294152,37.623225,37.829832,1,74.770162,25.135717,26.105898,0,0,0,0
7,789,4.66437e+19,89.714881,15.737330,15.739791,1,90.771129,15.784900,15.784905,1,88.889928,15.318464,15.326520
7,790,2.94229e+19,87.217048,29.620498,29.667282,1,89.398036,30.643174,30.648057,1,85.060853,28.571500,28.698323
7,791,5.00287e+19,81.671615,6.859028,6.964285,1,81.985927,6.873529,6.972348,1,81.492029,6.845478,6.954445
7,792,2.83626e+20,110.430303,25.393919,26.967223,1,68.575263,12.636544,13.718658,1,106.561163,24.049381,24.987047
7,793,3.5851e+20,87.581160,36.175068,36.216467,1,80.325523,31.590821,32.081795,1,167.799385,67.578531,318.831193
7,794,2.51573e+19,69.626153,23.136049,24.756663,1,62.178933,18.954690,21.540659,1,68.033169,22.037953,23.846308
7,795,2.61558e+19,73.960872,27.064829,28.219266,1,70.879693,25.240223,26.784051,1,78.824577,29.743537,30.358602
7,796,4.00176e+20,93.804981,9.770221,9.777681,1,57.500559,5.223672,6.370376,0,0,0,0
7,797,2.55216e+19,105.896746,23.342714,24.205457,1,80.990420,15.616368,15.850044,1,106.386267,23.086227,23.996367
7,798,5.60221e+19,84.028222,20.968426,21.105668,1,89.677322,22.778056,22.780540,0,0,0,0
7,799,1.73183e+19,79.289990,32.424874,33.038870,1,73.933164,28.732883,29.960161,1,72.506665,27.911388,29.329714
7,800,9.16985e+19,86.534178,36.789065,36.871899,1,84.909660,35.823814,35.987984,1,90.914535,39.417502,39.419409
7,801,2.52496e+19,91.209878,22.873504,22.875252,1,88.314630,21.737442,21.753664,1,96.688752,24.616945,24.762971
7,802,2.80173e+20,108.930106,31.158574,32.871011,1,97.364185,26.964994,27.163742,1,121.434986,35.059572,40.966481
7,803,1.81655e+19,80.325083,27.427895,27.858448,1,77.389721,25.964025,26.651324,1,104.723508,39.932149,41.235814
7,804,1.35535e+20,92.959394,33.245171,33.279080,1,95.258457,34.301116,34.426867,1,98.464834,35.828023,36.191091
7,805,5.17016e+19,78.197376,26.500845,27.279361,1,156.321786,6.991852,15.342695,0,0,0,0
7,806,3.06659e+19,113.729376,28.615141,31.161381,1,101.494491,24.870331,25.335360,1,114.726851,28.756757,31.558536
7,807,4.35367e+20,65.868373,35.569323,39.067522,1,61.696212,31.432996,35.811776,1,62.592186,32.292305,36.481802
7,808,5.55651e+20,36.764457,35.472426,59.553917,1,36.885941,35.516744,59.458821,1,37.197170,36.165581,60.104469
7,809,1.39735e+20,36.617472,29.920351,50.438588,1,36.490589,29.716945,50.247856,0,0,0,0
7,810,5.07413e+19,97.552386,33.807094,34.074689,1,90.186931,30.347089,30.347324,1,109.386132,39.039683,41.309921
7,811,2.823e+18,80.171993,8.646920,8.813152,1,83.587594,9.107556,9.189902,0,0,0,0
7,812,5.86625e+19,52.789874,21.643366,27.330142,1,51.944746,21.082409,26.933340,1,62.030453,27.971275,31.778598
7,813,3.20148e+19,72.826375,27.259235,28.632186,1,68.761115,24.852329,26.788554,0,0,0,0
7,814,3.82598e+20,41.985720,38.710766,58.333055,1,28.095304,27.150806,58.450529,0,0,0,0
7,815,6.2393e+20,90.447964,22.504061,22.504074,1,91.441410,22.702444,22.705478,1,95.931777,24.238983,24.349506
7,816,1.14344e+19,66.648231,13.689629,15.000902,1,64.938030,12.953506,14.397067,1,63.552030,12.600561,14.176871
7,817,1.50941e+20,60.499651,37.101560,42.757084,1,60.233378,36.823533,42.551027,1,79.915347,56.643462,57.573101
7,818,3.20578e+20,140.260307,29.109676,45.267223,1,135.936404,27.208879,38.898310,0,0,0,0
7,819,4.88056e+20,58.466272,7.625878,9.083256,1,57.948814,7.423242,8.904526,1,55.668922,7.031852,8.674675
7,820,1.13641e+19,71.793106,19.981082,21.102546,1,77.770115,22.268175,22.830557,0,0,0,0
7,821,4.40937e+20,23.470680,27.906024,70.807155,1,21.589337,26.023035,71.543557,0,0,0,0
7,822,9.93789e+20,72.558516,33.214626,34.883356,1,70.875238,32.027762,33.973764,1,83.699683,41.105835,41.379841
7,823,1.46793e+19,73.029645,21.015058,22.040335,1,60.974378,15.269059,17.585784,1,68.479627,18.659278,20.145541
7,824,3.35426e+19,98.936106,28.749345,29.069474,1,90.735448,25.327311,25.327549,1,103.667242,30.241325,31.070931
7,825,5.53016e+19,120.483644,24.644283,28.451041,1,105.435318,21.534472,22.272650,0,0,0,0
7,826,2.95099e+20,115.693417,36.516240,40.374624,1,130.700475,41.536636,54.526381,1,109.668939,33.670756,35.649158
7,827,4.99709e+19,85.354242,23.483311,23.577969,1,86.000146,23.749223,23.822166,1,90.434864,25.483960,25.483962
7,828,3.79127e+20,112.849986,6.765000,7.257783,1,110.397542,6.568363,6.934676,1,113.741834,6.719353,7.253451
7,829,4.63156e+20,77.004042,29.943656,30.794228,1,37.866830,8.126172,13.586355,1,72.191904,26.417275,27.834238
7,830,5.60139e+18,5.641467,10.437025,108.197022,1,143.759667,1.741745,2.680807,0,0,0,0
7,831,8.05523e+18,144.256950,17.375931,29.455595,1,102.310672,12.274507,12.519508,0,0,0,0
7,832,1.48074e+20,113.299776,14.497002,15.699177,1,112.433353,14.286739,15.374957,1,113.795714,14.403484,15.654567
7,833,3.47024e+19,117.182013,12.666597,14.098924,1,119.533556,12.951836,14.730721,0,0,0,0
7,834,5.14755e+19,151.802777,19.755779,41.426323,1,125.615100,17.157659,20.958791,0,0,0,0
7,835,1.80662e+20,90.455696,34.894528,34.894607,1,91.166840,35.061875,35.065599,1,113.191610,46.355851,50.344427
7,836,5.53183e+19,85.141466,16.658113,16.736471,1,82.832875,15.668859,15.818793,0,0,0,0
7,837,8.95232e+19,75.213012,35.301106,36.564322,1,71.073947,32.149904,34.057406,1,103.394336,55.255726,56.752887
7,838,8.29946e+19,100.356679,34.275925,34.807600,1,89.018884,28.756194,28.764536,1,106.185947,36.517293,37.966927
7,839,2.19969e+20,93.126546,28.872584,28.897400,1,91.526245,28.586362,28.588874,0,0,0,0
7,840,1.15405e+18,100.282253,5.969437,6.033663,1,97.967679,5.796294,5.828063,1,99.962603,5.917900,5.976491
7,841,1.58184e+20,122.469495,36.327117,42.904965,1,98.331555,27.958450,28.222411,0,0,0,0
7,842,5.15562e+19,89.960945,21.829092,21.830150,1,84.645457,19.887696,19.994606,1,87.964309,21.021683,21.043018
7,843,5.02245e+20,45.957043,26.698065,37.492023,1,43.729741,24.485658,35.793780,0,0,0,0
7,844,2.77568e+20,72.872558,32.732942,34.333749,1,77.256566,35.686854,36.648378,0,0,0,0
7,845,5.01177e+19,60.856735,38.138846,43.808370,1,61.788139,39.049823,44.450184,1,156.456463,116.450053,290.949977
7,846,4.20157e+20,120.145094,25.291309,29.033028,1,108.504848,22.495848,23.602280,1,125.094530,25.914155,31.415994
7,847,5.8049e+20,48.355433,21.780020,29.356946,1,46.357183,20.254382,28.214925,1,53.239228,25.353032,31.823244
7,848,3.97709e+19,106.741271,29.310381,30.547651,1,104.004232,28.393648,29.213791,1,108.681752,29.924340,31.521091
7,849,4.55946e+19,126.609959,21.395061,26.461596,1,82.190936,11.936719,12.086549,1,122.548523,20.380492,24.014853
7,850,8.65517e+20,87.881080,24.108142,24.134417,1,68.847801,16.251955,17.517638,1,89.005385,24.285107,24.293923
7,851,8.36367e+19,89.094377,33.959616,33.967762,1,84.397279,31.406163,31.577908,1,101.505434,40.554530,41.344525
7,852,3.54021e+19,108.875387,30.387336,32.029681,1,94.967206,25.889328,25.966409,0,0,0,0
7,853,1.90626e+20,90.986143,16.372998,16.373202,1,90.404958,16.226825,16.227050,1,90.436353,16.234329,16.234508
7,854,3.65881e+20,65.528899,31.224284,34.416185,1,30.448399,7.276699,14.763407,0,0,0,0
7,855,3.88341e+19,110.663936,36.301577,38.715340,1,104.108636,33.528718,34.517115,1,124.607066,41.157774,49.854515
7,856,1.17554e+19,89.478612,12.341864,12.345823,1,89.503750,12.196951,12.200788,1,85.384382,11.405964,11.460995
7,857,8.04031e+20,84.770126,38.769400,38.952655,1,79.485511,34.971998,35.611521,1,109.271424,54.308545,57.454462
7,858,2.68374e+20,67.221617,37.659545,40.929935,1,67.984343,38.251509,41.341858,1,122.558456,85.613572,101.449075
7,859,3.28384e+20,65.933296,15.514287,17.130736,1,66.192592,15.666101,17.261223,0,0,0,0
7,860,3.21952e+20,85.894071,27.831229,27.918363,1,84.583295,26.787043,26.927453,0,0,0,0
7,861,7.76742e+20,66.557556,23.410041,25.619511,1,59.156818,19.081442,22.366093,1,64.766764,22.251536,24.710577
7,862,1.08182e+20,144.481999,31.251206,53.510128,1,83.530350,16.207243,16.335244,1,143.656867,30.708413,51.544236
7,863,1.56837e+19,124.341750,33.764890,40.704351,1,88.454467,22.162515,22.179723,0,0,0,0
7,864,3.16515e+20,86.763451,33.355621,33.421030,1,65.389368,20.675235,22.835046,0,0,0,0
7,865,4.40816e+19,151.391906,31.497269,65.049364,1,54.559608,9.719023,12.216915,0,0,0,0
7,866,6.12754e+20,61.121686,34.159776,39.122226,1,62.137141,34.864186,39.542782,1,58.367734,31.603658,37.242557
7,867,6.90846e+19,113.329644,19.498362,21.148496,1,111.894255,19.238783,20.654258,1,114.270776,19.620066,21.432434
7,868,5.29951e+19,116.366012,35.202056,39.189744,1,75.121166,18.332935,19.023526,0,0,0,0
7,869,6.10309e+20,107.973083,27.355979,28.663749,1,102.966582,25.786086,26.393798,1,113.162363,28.613911,30.996375
7,870,8.74989e+20,45.642725,21.219176,29.881893,1,45.570958,21.187925,29.875059,1,48.134543,23.226827,31.376355
7,871,4.93111e+18,106.875910,18.644719,19.424061,1,101.553531,17.474321,17.795902,1,112.312594,19.710489,21.224499
7,872,8.60068e+19,89.474910,28.407721,28.411452,1,89.216173,28.303833,28.309926,1,96.439357,31.472159,31.650029
7,873,2.289e+20,103.020373,18.277594,18.712573,1,107.104109,19.135876,19.957958,1,99.499915,17.415525,17.623842
7,874,1.85637e+19,96.018611,6.573185,6.587153,1,79.936187,5.264704,5.400200,0,0,0,0
7,875,3.54651e+19,86.195853,24.031611,24.100231,1,83.680787,22.994002,23.159837,1,90.398608,25.629697,25.629729
7,876,7.19325e+19,82.507617,15.877819,16.042114,1,81.904959,15.727772,15.915784,1,83.528025,16.202436,16.330282
7,877,3.25321e+20,113.756287,16.421670,17.854786,1,113.315107,16.370474,17.740809,1,115.853785,16.693062,18.453603
7,878,7.69103e+19,91.517972,19.676687,19.679112,1,92.526845,19.988911,20.000120,1,95.554497,20.845768,20.924531
7,879,1.80885e+20,96.401660,24.063942,24.193090,1,72.123628,15.205965,16.043780,0,0,0,0
7,880,2.57639e+19,67.761513,20.946669,22.717596,1,62.659195,18.141914,20.533878,1,72.183088,22.909540,24.132573
7,881,1.16571e+19,95.252841,22.772768,22.851134,1,92.610987,21.661609,21.675853,1,100.087614,24.044560,24.387014
7,882,2.57339e+19,74.778605,36.468116,37.863099,1,58.042285,23.645667,28.026210,1,74.060162,35.691079,37.190274
7,883,7.85994e+20,49.844585,37.484758,49.213839,1,50.024870,37.607456,49.243256,1,57.897224,47.779775,56.530019
7,884,2.71673e+19,42.372244,6.206886,9.460046,1,40.829206,5.806904,9.145426,1,42.560149,6.376600,9.675950
7,885,2.59719e+20,125.226202,38.023843,46.368686,1,109.845151,32.992049,34.984248,1,169.089479,45.297246,238.000757
7,886,5.50022e+20,94.810916,24.318889,24.387996,1,91.507353,23.108995,23.112400,1,97.986019,25.325472,25.544715
7,887,7.15423e+19,66.152783,3.313066,3.716877,1,65.854610,3.273527,3.683563,1,66.090984,3.378319,3.790443
7,888,2.24526e+20,99.170616,12.581060,12.713213,1,99.191115,12.584406,12.717266,1,100.811652,12.813275,13.008147
7,889,4.37915e+20,97.319750,35.205772,35.467487,1,94.639272,33.632485,33.725964,0,0,0,0
7,890,1.38054e+19,154.388102,10.658572,24.141077,1,72.142444,4.925449,5.260529,0,0,0,0
7,891,1.65275e+19,63.422482,11.806568,13.331704,1,54.945110,9.196962,11.415984,1,61.590801,11.283053,12.967753
7,892,2.60542e+20,82.021912,19.239237,19.457195,1,74.995231,16.520790,17.160298,1,76.853583,17.210654,17.723058
7,893,2.5802e+19,62.630587,15.958650,18.099335,1,64.404969,16.663008,18.595583,0,0,0,0
7,894,3.56287e+20,52.373775,22.407446,28.451243,1,53.803746,23.327569,29.057839,1,53.863882,23.492948,29.240108
7,895,1.88338e+19,125.796206,12.055414,14.678380,1,86.296023,8.087172,8.125257,0,0,0,0
7,896,4.69315e+20,128.425621,6.911058,8.660700,1,128.356149,6.920075,8.663965,1,129.198614,6.832642,8.651020
7,897,7.96309e+19,82.018406,33.701707,34.060066,1,79.840759,32.406474,32.959178,1,94.299376,41.285783,41.387710
7,898,1.45961e+20,99.362608,23.549469,23.834961,1,99.842946,23.695471,24.015273,1,102.843580,24.564062,25.149159
7,899,5.2566e+19,92.777836,17.593716,17.605843,1,91.727202,17.316888,17.319882,1,95.892910,18.366319,18.444326
7,900,2.27031e+20,158.524393,20.926221,56.557891,1,45.167694,4.131109,6.064750,0,0,0,0
7,901,2.28564e+20,48.657935,27.241556,36.542828,1,32.412872,12.901353,24.524666,0,0,0,0
7,902,1.46743e+20,101.828245,30.302581,30.907493,1,96.031434,27.994766,28.124807,1,103.517070,30.758459,31.574454
7,903,3.83405e+20,77.957744,12.052983,12.374862,1,84.939074,13.553930,13.629009,0,0,0,0
7,904,6.04835e+20,123.644084,37.739325,45.195198,1,111.822539,33.733829,36.255334,1,174.907733,46.250567,518.747302
7,905,4.10825e+20,80.213710,4.614981,4.722595,1,81.300867,4.714380,4.804695,1,80.429807,4.680047,4.784741
7,906,9.24588e+19,144.135719,34.781486,58.991530,1,80.302864,17.816246,18.123074,0,0,0,0
7,907,1.45114e+20,75.742903,31.563491,32.656162,1,73.108663,29.855578,31.307545,1,141.473013,63.722976,101.873774
7,908,5.5221e+19,86.149079,34.018262,34.109510,1,80.787526,30.612271,31.045861,1,94.502651,38.424230,38.527740
7,909,3.21826e+19,89.002025,30.108015,30.116731,1,89.622606,30.410415,30.413050,1,92.188072,31.645404,31.661484
7,910,3.70232e+20,132.260256,39.261188,52.807983,1,110.373476,32.457383,34.525971,1,137.848691,40.188471,59.593321
7,911,3.8523e+20,89.243575,28.638005,28.643859,1,87.874264,27.770209,27.797519,1,92.204597,29.740995,29.755967
7,912,3.91444e+19,86.332147,20.405118,20.461068,1,85.427121,20.116567,20.198123,1,89.602964,21.509232,21.512124
7,913,4.38305e+19,86.293445,8.402894,8.435897,1,88.313062,8.593742,8.605718,1,83.832654,7.989506,8.060198
7,914,4.48376e+19,165.475171,29.163236,115.450275,1,19.451943,1.233693,4.319631,0,0,0,0
7,915,1.7181e+20,63.607993,36.147926,40.539945,1,61.322032,34.116488,39.089563,0,0,0,0
7,916,2.47027e+20,118.367005,27.943541,31.642160,1,71.691817,13.264963,14.044365,1,113.448091,26.003508,28.252503
7,917,1.81031e+20,109.753205,39.607500,42.004667,1,107.364805,38.504698,40.274640,1,121.335925,44.259524,51.683488
7,918,1.07637e+18,134.713184,11.103046,15.425106,1,53.869692,3.529523,4.522226,0,0,0,0
7,919,5.0795e+20,87.969964,31.563262,31.590825,1,86.767082,30.863612,30.924781,1,87.032351,31.010587,31.063268
7,920,1.03095e+20,141.775642,37.385680,60.154517,1,84.358707,19.883560,20.002268,1,152.342197,38.798093,83.180305
7,921,1.8718e+19,108.480680,19.347407,20.266316,1,52.186742,7.690891,10.053591,0,0,0,0
7,922,6.60426e+20,91.154207,39.220050,39.224482,1,82.798478,33.475215,33.767315,0,0,0,0
7,923,8.21775e+20,80.379789,25.603029,26.137965,1,10.540285,8.037816,48.625732,0,0,0,0
7,924,3.97452e+20,87.949291,8.674983,8.690024,1,87.770387,8.596402,8.613043,1,88.419548,8.694795,8.705935
7,925,6.47434e+19,101.067859,26.655052,27.118859,1,40.151636,5.227453,8.362677,0,0,0,0
7,926,8.42706e+20,122.828404,10.612113,12.500970,1,100.325404,8.161238,8.260082,0,0,0,0
7,927,3.31607e+20,103.761737,33.193643,34.120873,1,39.310868,6.043020,9.807388,0,0,0,0
7,928,1.52359e+19,89.089179,10.083982,10.090418,1,88.539367,10.006525,10.016874,1,89.402363,10.145835,10.150444
7,929,1.98851e+20,91.200644,13.491843,13.492097,1,90.751988,13.419143,13.419164,1,96.031805,14.462917,14.523676
7,930,9.59469e+19,103.043178,17.496822,17.890610,1,103.301554,17.668942,18.084562,0,0,0,0
7,931,2.75081e+20,87.602417,27.753868,27.787431,1,87.911249,27.912682,27.939385,1,95.177212,31.123703,31.233457
7,932,1.95127e+20,116.302039,39.221740,43.632365,1,96.665599,31.113586,31.298041,1,132.269274,44.195214,59.504917
7,933,4.29303e+19,90.255239,16.321785,16.322282,1,89.659673,16.195313,16.198022,1,90.105759,16.307512,16.308398
7,934,2.96024e+19,87.996045,28.734489,28.760929,1,75.814930,22.687323,23.459244,1,92.153678,30.331120,30.344880
7,935,9.42787e+19,88.959842,23.971128,23.979548,1,87.702926,23.398152,23.425854,1,91.583767,24.863350,24.868123
7,936,1.2991e+19,99.363414,13.504969,13.655821,1,96.009489,12.869381,12.920987,1,96.044987,12.856241,12.908497
7,937,8.63618e+19,137.180770,27.196464,39.773618,1,103.660010,20.243607,20.779989,1,138.579595,27.243283,40.927547
7,938,4.72393e+20,112.735809,21.628238,23.334987,1,111.922828,21.464426,23.026930,1,113.813501,21.740058,23.641622
7,939,2.41452e+20,120.138495,27.661243,31.869368,1,94.438711,20.384881,20.431621,1,173.593664,34.468134,307.126693
7,940,9.66685e+20,92.052368,25.844107,25.854303,1,91.214532,25.243359,25.245583,1,87.711568,23.866743,23.894622
7,941,9.75438e+19,39.734952,13.552678,21.469001,1,35.940664,11.221040,19.423286,1,38.045543,12.566327,20.673530
7,942,6.49618e+20,100.297247,25.715637,26.100678,1,62.167131,11.729531,13.372121,0,0,0,0
7,943,8.85904e+20,139.329700,16.326229,24.596814,1,45.909790,3.831558,5.721549,0,0,0,0
7,944,2.01158e+20,171.851362,31.697391,222.212050,1,0.480478,0.022125,26.833387,0,0,0,0
7,945,3.44562e+19,79.354277,24.878996,25.353529,1,78.990728,24.702727,25.206030,1,79.996000,25.207012,25.632659
