Seed, ID, Energy, Psi, Impact, Triggered, Psi, Impact, Cherenkov, Psi, Impact
2,123,2.72E+20,1.415618,30.041212,1,1.343363,27.396441,1,1.385415,28.758182
2,124,3.84E+18,1.516173,13.810724,0,0,0,0,0,0
2,125,3.01E+19,0.800088,11.521786,1,0.747015,10.266219,0,0,0
2,126,1.75E+18,1.240716,31.717677,0,0,0,0,0,0
2,127,3.09E+20,2.216838,3.21559,0,0,0,0,0,0
2,128,1.86E+20,1.811106,23.511549,1,1.801675,23.377492,1,1.873056,24.467862
2,129,1.38E+18,1.762068,4.728603,0,0,0,0,0,0
2,130,2.15E+19,1.615981,30.719211,1,1.295742,21.95531,1,3.026208,54.695432
2,131,5.03E+18,0.77566,32.657186,0,0,0,0,0,0
2,132,5.39E+19,0.292365,39.855473,0,0,0,0,0,0
2,133,5.37E+20,1.180747,11.255961,0,0,0,0,0,0
2,134,2.65E+18,0.845248,31.021823,0,0,0,0,0,0
2,135,2.99E+18,1.577778,26.814346,0,0,0,0,0,0
2,136,1.95E+20,2.099127,24.764637,1,2.054589,24.059802,0,0,0
2,137,1.06E+17,1.901128,29.713676,0,0,0,0,0,0
2,138,3.56E+19,0.893289,23.470776,0,0,0,0,0,0
2,139,1.74E+18,1.524258,26.982438,0,0,0,0,0,0
2,140,6.58E+19,2.424416,6.691227,1,1.889151,5.067785,0,0,0
2,141,1.67E+20,0.570268,7.675857,0,0,0,0,0,0
2,142,1.30E+19,1.77087,29.458875,0,0,0,0,0,0
2,143,1.72E+20,1.933724,37.034379,0,0,0,0,0,0
2,144,1.95E+19,1.624802,3.217877,1,1.635749,3.258087,1,1.595743,3.159886
2,145,5.79E+19,1.743892,30.203563,1,1.677924,28.618373,1,1.760652,30.493813
2,146,7.43E+20,1.494035,4.536192,1,1.508555,4.617322,0,0,0
2,147,3.71E+19,2.53529,12.321514,0,0,0,0,0,0
2,148,5.99E+18,1.970162,22.068664,0,0,0,0,0,0
2,149,2.28E+20,1.902855,8.077803,0,0,0,0,0,0
2,150,2.81E+19,1.5387,15.248259,0,0,0,0,0,0
2,151,1.36E+19,2.446071,23.184703,0,0,0,0,0,0
2,152,6.16E+20,0.793926,16.878786,1,0.785283,16.5032,1,0.851887,18.946121
2,153,2.66E+20,0.596661,14.875532,0,0,0,0,0,0
2,154,1.47E+18,1.371296,8.794471,0,0,0,0,0,0
2,155,1.08E+18,2.216775,25.242274,0,0,0,0,0,0
2,156,8.80E+18,1.763925,14.959126,0,0,0,0,0,0
2,157,8.60E+20,0.416308,39.681874,1,0.415552,39.636377,0,0,0
2,158,5.23E+20,1.650935,14.712559,0,0,0,0,0,0
2,159,4.55E+18,0.253873,24.621038,0,0,0,0,0,0
2,160,1.40E+20,1.547155,3.673754,0,0,0,0,0,0
2,161,2.00E+17,1.478955,15.612253,0,0,0,0,0,0
2,162,1.36E+20,1.579307,5.973813,0,0,0,0,0,0
2,163,8.26E+19,2.468061,31.388682,0,0,0,0,0,0
2,164,5.72E+20,1.698278,22.911417,0,0,0,0,0,0
2,165,9.66E+17,1.999651,38.690702,0,0,0,0,0,0
2,166,1.18E+20,2.190114,34.011016,0,0,0,0,0,0
2,167,1.09E+17,1.371304,19.060701,0,0,0,0,0,0
2,168,1.69E+17,1.653072,22.882188,0,0,0,0,0,0
2,169,8.79E+18,2.136137,6.194753,0,0,0,0,0,0
2,170,4.72E+20,1.646874,23.933311,0,0,0,0,0,0
2,171,4.49E+17,2.290101,6.366771,0,0,0,0,0,0
2,172,3.40E+20,1.364228,23.114512,1,1.373933,23.40763,0,0,0
2,173,4.41E+20,2.122478,28.381476,0,0,0,0,0,0
2,174,7.95E+20,1.630205,11.105533,1,1.48019,9.722687,1,1.605522,10.823679
2,175,2.69E+18,1.637972,19.174112,0,0,0,0,0,0
2,176,1.00E+21,2.980966,15.019275,0,0,0,0,0,0
2,177,4.26E+17,1.491895,31.021776,0,0,0,0,0,0
2,178,3.36E+19,1.659638,20.452524,0,0,0,0,0,0
2,179,6.72E+17,1.345127,25.778232,0,0,0,0,0,0
2,180,1.98E+18,2.453598,19.742946,0,0,0,0,0,0
2,181,6.68E+19,2.244218,32.000837,1,1.860933,25.915197,1,2.266058,32.110588
2,182,8.78E+19,1.551028,26.673073,1,1.462567,24.373148,1,1.502682,25.335888
