Seed, ID, Energy, Psi, Impact, Triggered, Psi, Impact, Cherenkov, Psi, Impact
2, 122, 1.45685e+18, 1.041305, 27.726330, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 123, 6.49694e+19, 1.641657, 24.492860, 1, 1.530346, 22.139942, 1, 1.697695, 25.427133
2, 124, 3.87069e+20, 2.190451, 9.649183, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 125, 1.7503e+19, 2.226135, 6.040194, 1, 1.166417, 3.250944, 0, 0.000000, 0.000000
2, 126, 2.74613e+20, 2.589480, 22.266722, 1, 1.889494, 16.403206, 0, 0.000000, 0.000000
2, 127, 9.50954e+18, 1.280016, 19.051234, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 128, 5.76763e+17, 2.282473, 6.315237, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 129, 1.52645e+19, 2.406181, 32.938943, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 130, 1.7869e+17, 0.688144, 5.376808, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 131, 1.03887e+18, 1.124991, 34.275714, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 132, 1.01789e+19, 1.218142, 25.175092, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 133, 6.87666e+18, 0.863927, 26.287506, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 134, 4.61698e+19, 1.595717, 6.591282, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 135, 2.8353e+20, 2.511527, 20.818205, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 136, 2.39671e+18, 0.754101, 38.435542, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 137, 1.92913e+20, 2.792824, 10.522351, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 138, 1.78947e+18, 1.650088, 18.815881, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 139, 1.88948e+17, 2.086526, 24.668424, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 140, 1.96241e+19, 1.648289, 12.492263, 1, 1.657449, 12.582352, 1, 1.693210, 12.919797
2, 141, 2.12502e+18, 1.686238, 37.232848, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 142, 1.06082e+20, 1.786766, 11.854953, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 143, 2.05016e+20, 1.413241, 18.666780, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 144, 5.44375e+19, 1.715073, 25.401827, 1, 1.611947, 23.335893, 1, 1.713657, 25.234631
2, 145, 3.68146e+19, 2.491077, 12.695432, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 146, 1.41591e+19, 1.273927, 37.954257, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 147, 9.35792e+19, 1.427720, 24.300917, 1, 1.411477, 23.919698, 1, 1.475057, 25.514563
2, 148, 1.29156e+17, 1.208181, 22.020395, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 149, 6.37539e+19, 1.474779, 15.347504, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 150, 3.27554e+19, 0.865296, 18.137694, 1, 0.815346, 16.363663, 1, 0.931638, 20.437713
2, 151, 6.45098e+20, 1.443093, 30.474987, 1, 1.434121, 30.091792, 1, 2.974216, 61.649469
2, 152, 7.80353e+17, 0.684482, 33.298182, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 153, 4.35734e+20, 0.827470, 36.500162, 1, 0.871599, 39.626841, 0, 0.000000, 0.000000
2, 154, 2.8312e+17, 2.604173, 38.142698, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 155, 3.70443e+19, 1.563171, 14.468450, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 156, 1.67833e+20, 1.447628, 38.229658, 1, 1.323365, 33.281350, 1, 1.511624, 40.675502
2, 157, 5.29534e+19, 1.318831, 37.426136, 1, 1.318434, 37.409267, 1, 1.362802, 39.424584
2, 158, 4.19962e+20, 1.575568, 5.479902, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 159, 1.24765e+18, 1.749863, 33.863525, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 160, 9.54574e+17, 1.928673, 16.929524, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 161, 1.04742e+18, 1.479214, 20.220814, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 162, 1.59474e+18, 1.052738, 5.503629, 1, 1.061471, 5.583522, 0, 0.000000, 0.000000
2, 163, 2.6924e+19, 0.213900, 18.466687, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 164, 1.22644e+17, 2.151123, 23.513063, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 165, 1.09025e+20, 1.901957, 3.494167, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 166, 4.81072e+17, 1.336675, 25.353697, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 167, 7.56645e+19, 1.475756, 16.791944, 1, 1.493354, 17.062464, 1, 1.412459, 15.778955
2, 168, 7.48301e+20, 1.583333, 35.341441, 1, 1.590158, 35.580000, 1, 1.730599, 39.861561
2, 169, 1.72488e+20, 1.732689, 18.967262, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 170, 1.03573e+19, 1.928348, 34.266449, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 171, 3.23257e+17, 1.575603, 30.688566, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 172, 4.30219e+20, 2.488470, 20.155685, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 173, 5.26871e+19, 2.007101, 25.585805, 1, 2.071919, 26.452335, 1, 1.803600, 22.515868
2, 174, 2.08658e+18, 1.643700, 38.083337, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 175, 2.91502e+20, 1.165523, 17.228917, 1, 1.214491, 18.328729, 0, 0.000000, 0.000000
2, 176, 1.50106e+17, 1.313786, 7.502609, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 177, 6.37575e+19, 2.151900, 38.476011, 1, 1.576474, 25.885770, 0, 0.000000, 0.000000
2, 178, 3.16218e+17, 1.400476, 22.120244, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 179, 6.27298e+19, 1.890953, 3.635874, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 180, 6.2462e+19, 1.677899, 12.400076, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 181, 3.52309e+18, 1.965980, 14.588944, 1, 1.890389, 13.909989, 0, 0.000000, 0.000000
2, 182, 1.33305e+17, 0.675007, 14.169377, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 183, 5.58125e+17, 1.545473, 34.901050, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 184, 1.14851e+18, 1.757094, 36.808147, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 185, 3.57843e+20, 1.088596, 29.159045, 1, 1.050548, 27.525763, 1, 1.036648, 27.088799
2, 186, 1.8851e+19, 2.943915, 30.322613, 1, 0.042151, 0.085566, 0, 0.000000, 0.000000
2, 187, 6.16127e+17, 1.614797, 29.411270, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 188, 1.57862e+19, 1.699524, 34.278654, 1, 1.544592, 30.000275, 1, 1.891637, 39.132948
2, 189, 1.14822e+19, 2.336470, 22.449088, 1, 1.600179, 14.534996, 0, 0.000000, 0.000000
2, 190, 1.12883e+18, 1.681772, 37.801929, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 191, 3.28539e+20, 1.607437, 29.607254, 1, 1.565447, 28.303117, 1, 1.628215, 29.907543
2, 192, 6.31658e+20, 2.754479, 29.927094, 1, 0.659300, 3.963544, 0, 0.000000, 0.000000
2, 193, 2.94595e+18, 1.506631, 30.098342, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 194, 7.61764e+18, 1.634082, 32.395545, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 195, 2.8354e+20, 1.834530, 27.330013, 1, 1.814930, 26.985834, 1, 1.951645, 29.391126
2, 196, 6.94067e+20, 1.890365, 17.249923, 1, 1.847710, 16.806057, 0, 0.000000, 0.000000
2, 197, 1.03272e+17, 1.476893, 28.227014, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 198, 4.70397e+20, 1.109170, 19.949168, 1, 1.137973, 20.758784, 1, 1.010457, 17.376568
2, 199, 2.37346e+18, 1.615986, 32.327060, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 200, 5.57317e+17, 2.480336, 23.445526, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 201, 2.9248e+19, 1.623983, 33.909224, 1, 1.566346, 32.753136, 0, 0.000000, 0.000000
2, 202, 1.38208e+19, 1.751553, 25.125071, 1, 1.774214, 25.604446, 0, 0.000000, 0.000000
2, 203, 8.28955e+18, 2.296252, 35.113278, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 204, 1.63967e+20, 1.222040, 38.059806, 1, 1.278806, 40.720810, 0, 0.000000, 0.000000
2, 205, 1.44807e+20, 1.308798, 21.333604, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 206, 5.35387e+19, 2.102801, 30.117481, 1, 1.932523, 27.269031, 1, 3.069496, 37.342068
2, 207, 1.59508e+20, 2.124265, 36.679714, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 208, 1.84313e+19, 0.758119, 13.508247, 1, 0.744914, 13.009351, 1, 0.807807, 14.991653
2, 209, 1.69568e+18, 2.188130, 33.363801, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 210, 1.69517e+20, 0.952813, 9.706305, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 211, 6.74818e+19, 2.066165, 17.394079, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 212, 3.69628e+20, 1.666901, 30.715534, 1, 1.570605, 28.022193, 1, 1.933754, 36.854178
2, 213, 1.76158e+18, 2.902370, 13.357367, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 214, 1.53426e+20, 0.708322, 19.520004, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 215, 1.90099e+17, 1.765340, 39.095446, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 216, 2.96038e+19, 1.989133, 15.358916, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 217, 4.0785e+17, 2.842168, 18.434337, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 218, 2.50966e+18, 1.943689, 32.011333, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 219, 1.55234e+19, 1.558726, 29.814360, 1, 1.508325, 28.301869, 1, 1.597537, 30.749941
2, 220, 1.15891e+17, 0.735539, 37.278653, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 221, 2.93139e+19, 0.866174, 39.435575, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 222, 5.63951e+19, 2.019861, 28.400364, 1, 1.042707, 13.901299, 0, 0.000000, 0.000000
2, 223, 5.81397e+17, 1.234835, 27.555568, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 224, 8.51727e+20, 2.034693, 32.738982, 1, 1.569163, 22.897866, 1, 2.084685, 33.171203
2, 225, 2.34937e+17, 1.572173, 31.300768, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 226, 1.30203e+18, 1.795579, 14.544095, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 227, 3.11751e+17, 1.652904, 30.906137, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 228, 5.31853e+18, 2.447349, 8.138309, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 229, 1.57881e+17, 0.744495, 39.125734, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 230, 3.22878e+20, 1.727454, 37.631815, 1, 1.461156, 29.613698, 1, 3.009250, 60.189909
2, 231, 1.12932e+18, 2.816943, 4.781996, 1, 1.318162, 2.327914, 0, 0.000000, 0.000000
2, 232, 2.23008e+18, 1.871756, 33.918526, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 233, 1.81292e+19, 2.548731, 25.277817, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 234, 4.50705e+20, 1.658269, 23.081763, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 235, 5.07907e+18, 2.204832, 35.651520, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 236, 4.87684e+19, 2.208891, 36.978100, 1, 1.136079, 13.518790, 1, 2.865700, 43.719201
2, 237, 1.893e+20, 2.291480, 28.024202, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 238, 1.15482e+17, 2.043455, 21.545763, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 239, 7.36214e+20, 2.135524, 28.907393, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 240, 2.99747e+19, 1.464760, 22.330959, 1, 1.441398, 21.827437, 1, 1.613787, 25.567348
2, 241, 2.84227e+20, 1.024694, 8.390251, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
